id,source,formula,weight,uid,title,specimen_name,unit,cluster_membership
PAHdb_4400,PAHdb,C22H16+2,280.12520000,4400,,,,
PAHdb_9378,PAHdb,C23H11N-,301.08914500,9378,,,,
PAHdb_9375,PAHdb,C23H12N-,302.09697000,9375,,,,
PAHdb_9376,PAHdb,C23H12N-,302.09697000,9376,,,,
PAHdb_2384,PAHdb,C23,276.00000000,2384,,,,
PAHdb_2383,PAHdb,C23,276.00000000,2383,,,,
PAHdb_2382,PAHdb,C23,276.00000000,2382,,,,
PAHdb_2381,PAHdb,C23,276.00000000,2381,,,,
PAHdb_223,PAHdb,C23H11N,301.08914500,223,,,,
PAHdb_229,PAHdb,C23H12N,302.09697000,229,,,,
PAHdb_226,PAHdb,C23H12N,302.09697000,226,,,,
PAHdb_9377,PAHdb,C23H12N,302.09697000,9377,,,,
PAHdb_2339,PAHdb,C23H13,289.10172500,2339,,,,
PAHdb_2338,PAHdb,C23H13,289.10172500,2338,,,,
PAHdb_2337,PAHdb,C23H13,289.10172500,2337,,,,
PAHdb_2336,PAHdb,C23H13,289.10172500,2336,,,,
PAHdb_232,PAHdb,C23H13N,303.10479500,232,,,,
PAHdb_231,PAHdb,C23H13N,303.10479500,231,,,,
PAHdb_230,PAHdb,C23H13N,303.10479500,230,,,,
PAHdb_227,PAHdb,C23H13N,303.10479500,227,,,,
PAHdb_224,PAHdb,C23H11N+,301.08914500,224,,,,
PAHdb_233,PAHdb,C23H12N+,302.09697000,233,,,,
PAHdb_228,PAHdb,C23H12N+,302.09697000,228,,,,
PAHdb_225,PAHdb,C23H12N+,302.09697000,225,,,,
PAHdb_6023,PAHdb,C23H13+2,289.10172500,6023,,,,
PAHdb_6022,PAHdb,C23H13+2,289.10172500,6022,,,,
PAHdb_6021,PAHdb,C23H13+2,289.10172500,6021,,,,
PAHdb_6020,PAHdb,C23H13+2,289.10172500,6020,,,,
PAHdb_29,PAHdb,C24H12-,300.09390000,29,,,,
PAHdb_30,PAHdb,C24H13-,301.10172500,30,,,,
PAHdb_550,PAHdb,C24H14-,302.10955000,550,,,,
PAHdb_702,PAHdb,C24,288.00000000,702,,,,
PAHdb_2395,PAHdb,C24,288.00000000,2395,,,,
PAHdb_2394,PAHdb,C24,288.00000000,2394,,,,
PAHdb_2393,PAHdb,C24,288.00000000,2393,,,,
PAHdb_2392,PAHdb,C24,288.00000000,2392,,,,
PAHdb_2391,PAHdb,C24,288.00000000,2391,,,,
PAHdb_2390,PAHdb,C24,288.00000000,2390,,,,
PAHdb_2389,PAHdb,C24,288.00000000,2389,,,,
PAHdb_2388,PAHdb,C24,288.00000000,2388,,,,
PAHdb_2387,PAHdb,C24,288.00000000,2387,,,,
PAHdb_2386,PAHdb,C24,288.00000000,2386,,,,
PAHdb_2385,PAHdb,C24,288.00000000,2385,,,,
PAHdb_18,PAHdb,C24H12,300.09390000,18,,,,
PAHdb_208,PAHdb,C24H14,302.10955000,208,,,,
PAHdb_206,PAHdb,C24H14,302.10955000,206,,,,
PAHdb_204,PAHdb,C24H14,302.10955000,204,,,,
PAHdb_2335,PAHdb,C24H14,302.10955000,2335,,,,
PAHdb_2334,PAHdb,C24H14,302.10955000,2334,,,,
PAHdb_2333,PAHdb,C24H14,302.10955000,2333,,,,
PAHdb_2332,PAHdb,C24H14,302.10955000,2332,,,,
PAHdb_2331,PAHdb,C24H14,302.10955000,2331,,,,
PAHdb_2330,PAHdb,C24H14,302.10955000,2330,,,,
PAHdb_2329,PAHdb,C24H14,302.10955000,2329,,,,
PAHdb_2328,PAHdb,C24H14,302.10955000,2328,,,,
PAHdb_2327,PAHdb,C24H14,302.10955000,2327,,,,
PAHdb_2326,PAHdb,C24H14,302.10955000,2326,,,,
PAHdb_538,PAHdb,C24H14,302.10955000,538,,,,
PAHdb_381,PAHdb,C24H16,304.12520000,381,,,,
PAHdb_380,PAHdb,C24H16,304.12520000,380,,,,
PAHdb_379,PAHdb,C24H16,304.12520000,379,,,,
PAHdb_378,PAHdb,C24H16,304.12520000,378,,,,
PAHdb_357,PAHdb,C24H24,312.18780000,357,,,,
PAHdb_703,PAHdb,C24+,288.00000000,703,,,,
PAHdb_10779,PAHdb,C24H12+,300.09390000,10779,,,,
PAHdb_19,PAHdb,C24H12+,300.09390000,19,,,,
PAHdb_34,PAHdb,C24H13+,301.10172500,34,,,,
PAHdb_26,PAHdb,C24H12Mg+,324.07894000,26,,,,
PAHdb_25,PAHdb,C24H12Mg+,324.07894000,25,,,,
PAHdb_24,PAHdb,C24H12Fe+,356.02880000,24,,,,
PAHdb_22,PAHdb,C24H12Fe+,356.02880000,22,,,,
PAHdb_209,PAHdb,C24H14+,302.10955000,209,,,,
PAHdb_207,PAHdb,C24H14+,302.10955000,207,,,,
PAHdb_205,PAHdb,C24H14+,302.10955000,205,,,,
PAHdb_549,PAHdb,C24H14+,302.10955000,549,,,,
PAHdb_584,PAHdb,C24H23+,311.17997500,584,,,,
PAHdb_31,PAHdb,C24H12+2,300.09390000,31,,,,
PAHdb_28,PAHdb,C24H12Mg+2,324.07894000,28,,,,
PAHdb_27,PAHdb,C24H12Mg+2,324.07894000,27,,,,
PAHdb_23,PAHdb,C24H12Fe+2,356.02880000,23,,,,
PAHdb_33,PAHdb,C24H14+2,302.10955000,33,,,,
PAHdb_6019,PAHdb,C24H14+2,302.10955000,6019,,,,
PAHdb_6018,PAHdb,C24H14+2,302.10955000,6018,,,,
PAHdb_6017,PAHdb,C24H14+2,302.10955000,6017,,,,
PAHdb_6016,PAHdb,C24H14+2,302.10955000,6016,,,,
PAHdb_6015,PAHdb,C24H14+2,302.10955000,6015,,,,
PAHdb_6014,PAHdb,C24H14+2,302.10955000,6014,,,,
PAHdb_6013,PAHdb,C24H14+2,302.10955000,6013,,,,
PAHdb_6012,PAHdb,C24H14+2,302.10955000,6012,,,,
PAHdb_6011,PAHdb,C24H14+2,302.10955000,6011,,,,
PAHdb_6010,PAHdb,C24H14+2,302.10955000,6010,,,,
PAHdb_4356,PAHdb,C24H14+2,302.10955000,4356,,,,
PAHdb_4355,PAHdb,C24H14+2,302.10955000,4355,,,,
PAHdb_4354,PAHdb,C24H14+2,302.10955000,4354,,,,
PAHdb_6322,PAHdb,C24H14+2,302.10955000,6322,,,,
PAHdb_4408,PAHdb,C24H16+2,304.12520000,4408,,,,
PAHdb_4407,PAHdb,C24H16+2,304.12520000,4407,,,,
PAHdb_4406,PAHdb,C24H16+2,304.12520000,4406,,,,
PAHdb_4405,PAHdb,C24H16+2,304.12520000,4405,,,,
PAHdb_4401,PAHdb,C24H24+2,312.18780000,4401,,,,
PAHdb_2411,PAHdb,C25,300.00000000,2411,,,,
PAHdb_2410,PAHdb,C25,300.00000000,2410,,,,
PAHdb_2409,PAHdb,C25,300.00000000,2409,,,,
PAHdb_2408,PAHdb,C25,300.00000000,2408,,,,
PAHdb_2407,PAHdb,C25,300.00000000,2407,,,,
PAHdb_2406,PAHdb,C25,300.00000000,2406,,,,
PAHdb_2405,PAHdb,C25,300.00000000,2405,,,,
PAHdb_2404,PAHdb,C25,300.00000000,2404,,,,
PAHdb_2403,PAHdb,C25,300.00000000,2403,,,,
PAHdb_2402,PAHdb,C25,300.00000000,2402,,,,
PAHdb_2401,PAHdb,C25,300.00000000,2401,,,,
PAHdb_2400,PAHdb,C25,300.00000000,2400,,,,
PAHdb_2399,PAHdb,C25,300.00000000,2399,,,,
PAHdb_2398,PAHdb,C25,300.00000000,2398,,,,
PAHdb_2397,PAHdb,C25,300.00000000,2397,,,,
PAHdb_2396,PAHdb,C25,300.00000000,2396,,,,
PAHdb_2325,PAHdb,C25H13,313.10172500,2325,,,,
PAHdb_2324,PAHdb,C25H13,313.10172500,2324,,,,
PAHdb_2323,PAHdb,C25H13,313.10172500,2323,,,,
PAHdb_314,PAHdb,C25H14,314.10955000,314,,,,
PAHdb_2322,PAHdb,C25H15,315.11737500,2322,,,,
PAHdb_2321,PAHdb,C25H15,315.11737500,2321,,,,
PAHdb_2320,PAHdb,C25H15,315.11737500,2320,,,,
PAHdb_2319,PAHdb,C25H15,315.11737500,2319,,,,
PAHdb_2318,PAHdb,C25H15,315.11737500,2318,,,,
PAHdb_2317,PAHdb,C25H15,315.11737500,2317,,,,
PAHdb_2316,PAHdb,C25H15,315.11737500,2316,,,,
PAHdb_2315,PAHdb,C25H15,315.11737500,2315,,,,
PAHdb_2314,PAHdb,C25H15,315.11737500,2314,,,,
PAHdb_2313,PAHdb,C25H15,315.11737500,2313,,,,
PAHdb_2312,PAHdb,C25H15,315.11737500,2312,,,,
PAHdb_2311,PAHdb,C25H15,315.11737500,2311,,,,
PAHdb_2310,PAHdb,C25H15,315.11737500,2310,,,,
PAHdb_2309,PAHdb,C25H15,315.11737500,2309,,,,
PAHdb_2308,PAHdb,C25H15,315.11737500,2308,,,,
PAHdb_2307,PAHdb,C25H15,315.11737500,2307,,,,
PAHdb_2306,PAHdb,C25H15,315.11737500,2306,,,,
PAHdb_2305,PAHdb,C25H15,315.11737500,2305,,,,
PAHdb_2304,PAHdb,C25H15,315.11737500,2304,,,,
PAHdb_2303,PAHdb,C25H15,315.11737500,2303,,,,
PAHdb_2302,PAHdb,C25H15,315.11737500,2302,,,,
PAHdb_2301,PAHdb,C25H15,315.11737500,2301,,,,
PAHdb_315,PAHdb,C25H14+,314.10955000,315,,,,
PAHdb_6009,PAHdb,C25H13+2,313.10172500,6009,,,,
PAHdb_6008,PAHdb,C25H13+2,313.10172500,6008,,,,
PAHdb_6007,PAHdb,C25H13+2,313.10172500,6007,,,,
PAHdb_4366,PAHdb,C25H14+2,314.10955000,4366,,,,
PAHdb_6006,PAHdb,C25H15+2,315.11737500,6006,,,,
PAHdb_6005,PAHdb,C25H15+2,315.11737500,6005,,,,
PAHdb_6004,PAHdb,C25H15+2,315.11737500,6004,,,,
PAHdb_6003,PAHdb,C25H15+2,315.11737500,6003,,,,
PAHdb_6002,PAHdb,C25H15+2,315.11737500,6002,,,,
PAHdb_6001,PAHdb,C25H15+2,315.11737500,6001,,,,
PAHdb_6000,PAHdb,C25H15+2,315.11737500,6000,,,,
PAHdb_5999,PAHdb,C25H15+2,315.11737500,5999,,,,
PAHdb_5998,PAHdb,C25H15+2,315.11737500,5998,,,,
PAHdb_5997,PAHdb,C25H15+2,315.11737500,5997,,,,
PAHdb_5996,PAHdb,C25H15+2,315.11737500,5996,,,,
PAHdb_5995,PAHdb,C25H15+2,315.11737500,5995,,,,
PAHdb_5994,PAHdb,C25H15+2,315.11737500,5994,,,,
PAHdb_5993,PAHdb,C25H15+2,315.11737500,5993,,,,
PAHdb_5992,PAHdb,C25H15+2,315.11737500,5992,,,,
PAHdb_5991,PAHdb,C25H15+2,315.11737500,5991,,,,
PAHdb_5990,PAHdb,C25H15+2,315.11737500,5990,,,,
PAHdb_5989,PAHdb,C25H15+2,315.11737500,5989,,,,
PAHdb_5988,PAHdb,C25H15+2,315.11737500,5988,,,,
PAHdb_5987,PAHdb,C25H15+2,315.11737500,5987,,,,
PAHdb_5986,PAHdb,C25H15+2,315.11737500,5986,,,,
PAHdb_5985,PAHdb,C25H15+2,315.11737500,5985,,,,
PAHdb_816,PAHdb,C26H16-,328.12520000,816,,,,
PAHdb_2435,PAHdb,C26,312.00000000,2435,,,,
PAHdb_2434,PAHdb,C26,312.00000000,2434,,,,
PAHdb_2433,PAHdb,C26,312.00000000,2433,,,,
PAHdb_2432,PAHdb,C26,312.00000000,2432,,,,
PAHdb_2431,PAHdb,C26,312.00000000,2431,,,,
PAHdb_2430,PAHdb,C26,312.00000000,2430,,,,
PAHdb_2429,PAHdb,C26,312.00000000,2429,,,,
PAHdb_2428,PAHdb,C26,312.00000000,2428,,,,
PAHdb_2427,PAHdb,C26,312.00000000,2427,,,,
PAHdb_2426,PAHdb,C26,312.00000000,2426,,,,
PAHdb_2425,PAHdb,C26,312.00000000,2425,,,,
PAHdb_2424,PAHdb,C26,312.00000000,2424,,,,
PAHdb_2423,PAHdb,C26,312.00000000,2423,,,,
PAHdb_2422,PAHdb,C26,312.00000000,2422,,,,
PAHdb_2421,PAHdb,C26,312.00000000,2421,,,,
PAHdb_2420,PAHdb,C26,312.00000000,2420,,,,
PAHdb_2419,PAHdb,C26,312.00000000,2419,,,,
PAHdb_2418,PAHdb,C26,312.00000000,2418,,,,
PAHdb_2417,PAHdb,C26,312.00000000,2417,,,,
PAHdb_2416,PAHdb,C26,312.00000000,2416,,,,
PAHdb_2415,PAHdb,C26,312.00000000,2415,,,,
PAHdb_2414,PAHdb,C26,312.00000000,2414,,,,
PAHdb_2413,PAHdb,C26,312.00000000,2413,,,,
PAHdb_2412,PAHdb,C26,312.00000000,2412,,,,
PAHdb_2300,PAHdb,C26H14,326.10955000,2300,,,,
PAHdb_2299,PAHdb,C26H14,326.10955000,2299,,,,
PAHdb_2298,PAHdb,C26H14,326.10955000,2298,,,,
PAHdb_2297,PAHdb,C26H14,326.10955000,2297,,,,
PAHdb_2296,PAHdb,C26H14,326.10955000,2296,,,,
PAHdb_2295,PAHdb,C26H14,326.10955000,2295,,,,
PAHdb_2294,PAHdb,C26H14,326.10955000,2294,,,,
PAHdb_2293,PAHdb,C26H14,326.10955000,2293,,,,
PAHdb_2292,PAHdb,C26H14,326.10955000,2292,,,,
PAHdb_2291,PAHdb,C26H14,326.10955000,2291,,,,
PAHdb_2290,PAHdb,C26H16,328.12520000,2290,,,,
PAHdb_2289,PAHdb,C26H16,328.12520000,2289,,,,
PAHdb_2288,PAHdb,C26H16,328.12520000,2288,,,,
PAHdb_2287,PAHdb,C26H16,328.12520000,2287,,,,
PAHdb_2286,PAHdb,C26H16,328.12520000,2286,,,,
PAHdb_2285,PAHdb,C26H16,328.12520000,2285,,,,
PAHdb_2284,PAHdb,C26H16,328.12520000,2284,,,,
PAHdb_2283,PAHdb,C26H16,328.12520000,2283,,,,
PAHdb_2282,PAHdb,C26H16,328.12520000,2282,,,,
PAHdb_2281,PAHdb,C26H16,328.12520000,2281,,,,
PAHdb_2280,PAHdb,C26H16,328.12520000,2280,,,,
PAHdb_2279,PAHdb,C26H16,328.12520000,2279,,,,
PAHdb_2278,PAHdb,C26H16,328.12520000,2278,,,,
PAHdb_2277,PAHdb,C26H16,328.12520000,2277,,,,
PAHdb_2276,PAHdb,C26H16,328.12520000,2276,,,,
PAHdb_2275,PAHdb,C26H16,328.12520000,2275,,,,
PAHdb_2274,PAHdb,C26H16,328.12520000,2274,,,,
PAHdb_2273,PAHdb,C26H16,328.12520000,2273,,,,
PAHdb_2272,PAHdb,C26H16,328.12520000,2272,,,,
PAHdb_2271,PAHdb,C26H16,328.12520000,2271,,,,
PAHdb_2270,PAHdb,C26H16,328.12520000,2270,,,,
PAHdb_2269,PAHdb,C26H16,328.12520000,2269,,,,
PAHdb_2268,PAHdb,C26H16,328.12520000,2268,,,,
PAHdb_2267,PAHdb,C26H16,328.12520000,2267,,,,
PAHdb_2266,PAHdb,C26H16,328.12520000,2266,,,,
PAHdb_2265,PAHdb,C26H16,328.12520000,2265,,,,
PAHdb_2264,PAHdb,C26H16,328.12520000,2264,,,,
PAHdb_2263,PAHdb,C26H16,328.12520000,2263,,,,
PAHdb_2262,PAHdb,C26H16,328.12520000,2262,,,,
PAHdb_2261,PAHdb,C26H16,328.12520000,2261,,,,
PAHdb_2260,PAHdb,C26H16,328.12520000,2260,,,,
PAHdb_814,PAHdb,C26H16,328.12520000,814,,,,
PAHdb_10780,PAHdb,C26H14+,326.10955000,10780,,,,
PAHdb_815,PAHdb,C26H16+,328.12520000,815,,,,
PAHdb_5984,PAHdb,C26H14+2,326.10955000,5984,,,,
PAHdb_5983,PAHdb,C26H14+2,326.10955000,5983,,,,
PAHdb_5982,PAHdb,C26H14+2,326.10955000,5982,,,,
PAHdb_5981,PAHdb,C26H14+2,326.10955000,5981,,,,
PAHdb_5980,PAHdb,C26H14+2,326.10955000,5980,,,,
PAHdb_5979,PAHdb,C26H14+2,326.10955000,5979,,,,
PAHdb_5978,PAHdb,C26H14+2,326.10955000,5978,,,,
PAHdb_5977,PAHdb,C26H14+2,326.10955000,5977,,,,
PAHdb_5976,PAHdb,C26H14+2,326.10955000,5976,,,,
PAHdb_5975,PAHdb,C26H14+2,326.10955000,5975,,,,
PAHdb_5974,PAHdb,C26H16+2,328.12520000,5974,,,,
PAHdb_5973,PAHdb,C26H16+2,328.12520000,5973,,,,
PAHdb_5972,PAHdb,C26H16+2,328.12520000,5972,,,,
PAHdb_5971,PAHdb,C26H16+2,328.12520000,5971,,,,
PAHdb_5970,PAHdb,C26H16+2,328.12520000,5970,,,,
PAHdb_5969,PAHdb,C26H16+2,328.12520000,5969,,,,
PAHdb_5968,PAHdb,C26H16+2,328.12520000,5968,,,,
PAHdb_5967,PAHdb,C26H16+2,328.12520000,5967,,,,
PAHdb_5966,PAHdb,C26H16+2,328.12520000,5966,,,,
PAHdb_5965,PAHdb,C26H16+2,328.12520000,5965,,,,
PAHdb_5964,PAHdb,C26H16+2,328.12520000,5964,,,,
PAHdb_5963,PAHdb,C26H16+2,328.12520000,5963,,,,
PAHdb_5962,PAHdb,C26H16+2,328.12520000,5962,,,,
PAHdb_5961,PAHdb,C26H16+2,328.12520000,5961,,,,
PAHdb_5960,PAHdb,C26H16+2,328.12520000,5960,,,,
PAHdb_5959,PAHdb,C26H16+2,328.12520000,5959,,,,
PAHdb_5958,PAHdb,C26H16+2,328.12520000,5958,,,,
PAHdb_5957,PAHdb,C26H16+2,328.12520000,5957,,,,
PAHdb_5956,PAHdb,C26H16+2,328.12520000,5956,,,,
PAHdb_5955,PAHdb,C26H16+2,328.12520000,5955,,,,
PAHdb_5954,PAHdb,C26H16+2,328.12520000,5954,,,,
PAHdb_5953,PAHdb,C26H16+2,328.12520000,5953,,,,
PAHdb_5952,PAHdb,C26H16+2,328.12520000,5952,,,,
PAHdb_5951,PAHdb,C26H16+2,328.12520000,5951,,,,
PAHdb_5950,PAHdb,C26H16+2,328.12520000,5950,,,,
PAHdb_5949,PAHdb,C26H16+2,328.12520000,5949,,,,
PAHdb_5948,PAHdb,C26H16+2,328.12520000,5948,,,,
PAHdb_5947,PAHdb,C26H16+2,328.12520000,5947,,,,
PAHdb_5946,PAHdb,C26H16+2,328.12520000,5946,,,,
PAHdb_5945,PAHdb,C26H16+2,328.12520000,5945,,,,
PAHdb_5944,PAHdb,C26H16+2,328.12520000,5944,,,,
PAHdb_4511,PAHdb,C26H16+2,328.12520000,4511,,,,
PAHdb_74,PAHdb,C27H13-,337.10172500,74,,,,
PAHdb_2456,PAHdb,C27,324.00000000,2456,,,,
PAHdb_2455,PAHdb,C27,324.00000000,2455,,,,
PAHdb_2454,PAHdb,C27,324.00000000,2454,,,,
PAHdb_2453,PAHdb,C27,324.00000000,2453,,,,
PAHdb_2452,PAHdb,C27,324.00000000,2452,,,,
PAHdb_2451,PAHdb,C27,324.00000000,2451,,,,
PAHdb_2450,PAHdb,C27,324.00000000,2450,,,,
PAHdb_2449,PAHdb,C27,324.00000000,2449,,,,
PAHdb_2448,PAHdb,C27,324.00000000,2448,,,,
PAHdb_2447,PAHdb,C27,324.00000000,2447,,,,
PAHdb_2446,PAHdb,C27,324.00000000,2446,,,,
PAHdb_2445,PAHdb,C27,324.00000000,2445,,,,
PAHdb_2444,PAHdb,C27,324.00000000,2444,,,,
PAHdb_2443,PAHdb,C27,324.00000000,2443,,,,
PAHdb_2442,PAHdb,C27,324.00000000,2442,,,,
PAHdb_2441,PAHdb,C27,324.00000000,2441,,,,
PAHdb_2440,PAHdb,C27,324.00000000,2440,,,,
PAHdb_2439,PAHdb,C27,324.00000000,2439,,,,
PAHdb_2438,PAHdb,C27,324.00000000,2438,,,,
PAHdb_2437,PAHdb,C27,324.00000000,2437,,,,
PAHdb_2436,PAHdb,C27,324.00000000,2436,,,,
PAHdb_66,PAHdb,C27H13,337.10172500,66,,,,
PAHdb_73,PAHdb,C27H14,338.10955000,73,,,,
PAHdb_72,PAHdb,C27H14,338.10955000,72,,,,
PAHdb_71,PAHdb,C27H14,338.10955000,71,,,,
PAHdb_70,PAHdb,C27H14,338.10955000,70,,,,
PAHdb_69,PAHdb,C27H14,338.10955000,69,,,,
PAHdb_68,PAHdb,C27H14,338.10955000,68,,,,
PAHdb_67,PAHdb,C27H14,338.10955000,67,,,,
PAHdb_2259,PAHdb,C27H15,339.11737500,2259,,,,
PAHdb_2258,PAHdb,C27H15,339.11737500,2258,,,,
PAHdb_2257,PAHdb,C27H15,339.11737500,2257,,,,
PAHdb_2256,PAHdb,C27H15,339.11737500,2256,,,,
PAHdb_2255,PAHdb,C27H15,339.11737500,2255,,,,
PAHdb_2254,PAHdb,C27H15,339.11737500,2254,,,,
PAHdb_2253,PAHdb,C27H15,339.11737500,2253,,,,
PAHdb_2252,PAHdb,C27H15,339.11737500,2252,,,,
PAHdb_2251,PAHdb,C27H15,339.11737500,2251,,,,
PAHdb_2250,PAHdb,C27H15,339.11737500,2250,,,,
PAHdb_2249,PAHdb,C27H15,339.11737500,2249,,,,
PAHdb_2248,PAHdb,C27H15,339.11737500,2248,,,,
PAHdb_2247,PAHdb,C27H15,339.11737500,2247,,,,
PAHdb_2246,PAHdb,C27H15,339.11737500,2246,,,,
PAHdb_2245,PAHdb,C27H15,339.11737500,2245,,,,
PAHdb_2244,PAHdb,C27H15,339.11737500,2244,,,,
PAHdb_2243,PAHdb,C27H15,339.11737500,2243,,,,
PAHdb_2242,PAHdb,C27H15,339.11737500,2242,,,,
PAHdb_2241,PAHdb,C27H15,339.11737500,2241,,,,
PAHdb_2240,PAHdb,C27H15,339.11737500,2240,,,,
PAHdb_2239,PAHdb,C27H15,339.11737500,2239,,,,
PAHdb_2238,PAHdb,C27H15,339.11737500,2238,,,,
PAHdb_2237,PAHdb,C27H15,339.11737500,2237,,,,
PAHdb_2236,PAHdb,C27H15,339.11737500,2236,,,,
PAHdb_2235,PAHdb,C27H15,339.11737500,2235,,,,
PAHdb_65,PAHdb,C27H13+,337.10172500,65,,,,
PAHdb_75,PAHdb,C27H13+2,337.10172500,75,,,,
PAHdb_4307,PAHdb,C27H14+2,338.10955000,4307,,,,
PAHdb_4306,PAHdb,C27H14+2,338.10955000,4306,,,,
PAHdb_4305,PAHdb,C27H14+2,338.10955000,4305,,,,
PAHdb_4304,PAHdb,C27H14+2,338.10955000,4304,,,,
PAHdb_4303,PAHdb,C27H14+2,338.10955000,4303,,,,
PAHdb_4302,PAHdb,C27H14+2,338.10955000,4302,,,,
PAHdb_4301,PAHdb,C27H14+2,338.10955000,4301,,,,
PAHdb_5943,PAHdb,C27H15+2,339.11737500,5943,,,,
PAHdb_5942,PAHdb,C27H15+2,339.11737500,5942,,,,
PAHdb_5941,PAHdb,C27H15+2,339.11737500,5941,,,,
PAHdb_5940,PAHdb,C27H15+2,339.11737500,5940,,,,
PAHdb_5939,PAHdb,C27H15+2,339.11737500,5939,,,,
PAHdb_5938,PAHdb,C27H15+2,339.11737500,5938,,,,
PAHdb_5937,PAHdb,C27H15+2,339.11737500,5937,,,,
PAHdb_5936,PAHdb,C27H15+2,339.11737500,5936,,,,
PAHdb_5935,PAHdb,C27H15+2,339.11737500,5935,,,,
PAHdb_5934,PAHdb,C27H15+2,339.11737500,5934,,,,
PAHdb_5933,PAHdb,C27H15+2,339.11737500,5933,,,,
PAHdb_5932,PAHdb,C27H15+2,339.11737500,5932,,,,
PAHdb_5931,PAHdb,C27H15+2,339.11737500,5931,,,,
PAHdb_5930,PAHdb,C27H15+2,339.11737500,5930,,,,
PAHdb_5929,PAHdb,C27H15+2,339.11737500,5929,,,,
PAHdb_5928,PAHdb,C27H15+2,339.11737500,5928,,,,
PAHdb_5927,PAHdb,C27H15+2,339.11737500,5927,,,,
PAHdb_5926,PAHdb,C27H15+2,339.11737500,5926,,,,
PAHdb_5925,PAHdb,C27H15+2,339.11737500,5925,,,,
PAHdb_5924,PAHdb,C27H15+2,339.11737500,5924,,,,
PAHdb_5923,PAHdb,C27H15+2,339.11737500,5923,,,,
PAHdb_5922,PAHdb,C27H15+2,339.11737500,5922,,,,
PAHdb_5921,PAHdb,C27H15+2,339.11737500,5921,,,,
PAHdb_5920,PAHdb,C27H15+2,339.11737500,5920,,,,
PAHdb_5919,PAHdb,C27H15+2,339.11737500,5919,,,,
PAHdb_3159,PAHdb,C28H14-,350.10955000,3159,,,,
PAHdb_733,PAHdb,C28H14-,350.10955000,733,,,,
PAHdb_7321,PAHdb,C28H14-,350.10955000,7321,,,,
PAHdb_7320,PAHdb,C28H14-,350.10955000,7320,,,,
PAHdb_813,PAHdb,C28H16-,352.12520000,813,,,,
PAHdb_2503,PAHdb,C28,336.00000000,2503,,,,
PAHdb_2502,PAHdb,C28,336.00000000,2502,,,,
PAHdb_2501,PAHdb,C28,336.00000000,2501,,,,
PAHdb_2500,PAHdb,C28,336.00000000,2500,,,,
PAHdb_2499,PAHdb,C28,336.00000000,2499,,,,
PAHdb_2498,PAHdb,C28,336.00000000,2498,,,,
PAHdb_2497,PAHdb,C28,336.00000000,2497,,,,
PAHdb_2496,PAHdb,C28,336.00000000,2496,,,,
PAHdb_2495,PAHdb,C28,336.00000000,2495,,,,
PAHdb_2494,PAHdb,C28,336.00000000,2494,,,,
PAHdb_2493,PAHdb,C28,336.00000000,2493,,,,
PAHdb_2492,PAHdb,C28,336.00000000,2492,,,,
PAHdb_2491,PAHdb,C28,336.00000000,2491,,,,
PAHdb_2490,PAHdb,C28,336.00000000,2490,,,,
PAHdb_2489,PAHdb,C28,336.00000000,2489,,,,
PAHdb_2488,PAHdb,C28,336.00000000,2488,,,,
PAHdb_2487,PAHdb,C28,336.00000000,2487,,,,
PAHdb_2486,PAHdb,C28,336.00000000,2486,,,,
PAHdb_2485,PAHdb,C28,336.00000000,2485,,,,
PAHdb_2484,PAHdb,C28,336.00000000,2484,,,,
PAHdb_2483,PAHdb,C28,336.00000000,2483,,,,
PAHdb_2482,PAHdb,C28,336.00000000,2482,,,,
PAHdb_2481,PAHdb,C28,336.00000000,2481,,,,
PAHdb_2480,PAHdb,C28,336.00000000,2480,,,,
PAHdb_2479,PAHdb,C28,336.00000000,2479,,,,
PAHdb_2478,PAHdb,C28,336.00000000,2478,,,,
PAHdb_2477,PAHdb,C28,336.00000000,2477,,,,
PAHdb_2476,PAHdb,C28,336.00000000,2476,,,,
PAHdb_2475,PAHdb,C28,336.00000000,2475,,,,
PAHdb_2474,PAHdb,C28,336.00000000,2474,,,,
PAHdb_2473,PAHdb,C28,336.00000000,2473,,,,
PAHdb_2472,PAHdb,C28,336.00000000,2472,,,,
PAHdb_2471,PAHdb,C28,336.00000000,2471,,,,
PAHdb_2470,PAHdb,C28,336.00000000,2470,,,,
PAHdb_2469,PAHdb,C28,336.00000000,2469,,,,
PAHdb_2468,PAHdb,C28,336.00000000,2468,,,,
PAHdb_2467,PAHdb,C28,336.00000000,2467,,,,
PAHdb_2466,PAHdb,C28,336.00000000,2466,,,,
PAHdb_2465,PAHdb,C28,336.00000000,2465,,,,
PAHdb_2464,PAHdb,C28,336.00000000,2464,,,,
PAHdb_2463,PAHdb,C28,336.00000000,2463,,,,
PAHdb_2462,PAHdb,C28,336.00000000,2462,,,,
PAHdb_2461,PAHdb,C28,336.00000000,2461,,,,
PAHdb_2460,PAHdb,C28,336.00000000,2460,,,,
PAHdb_2459,PAHdb,C28,336.00000000,2459,,,,
PAHdb_2458,PAHdb,C28,336.00000000,2458,,,,
PAHdb_2457,PAHdb,C28,336.00000000,2457,,,,
PAHdb_2234,PAHdb,C28H14,350.10955000,2234,,,,
PAHdb_2233,PAHdb,C28H14,350.10955000,2233,,,,
PAHdb_2232,PAHdb,C28H14,350.10955000,2232,,,,
